Id_Sample,AdviceResult,TrueResult,Metric,SendedBy
2982,0.0,0.0,VN,IDS 3
2983,0.0,0.0,VN,IDS 3
2984,0.0,0.0,VN,IDS 3
2986,0.0,0.0,VN,IDS 3
2987,1.0,0.0,FP,IDS 1
2989,0.0,0.0,VN,IDS 3
2990,0.0,0.0,VN,IDS 3
2993,0.0,0.0,VN,IDS 1
2994,0.0,0.0,VN,IDS 1
2997,0.0,0.0,VN,IDS 1
2998,0.0,0.0,VN,IDS 3
2999,0.0,0.0,VN,IDS 1
3000,1.0,0.0,FP,IDS 3
3001,0.0,0.0,VN,IDS 3
3003,0.0,0.0,VN,IDS 3
3006,1.0,0.0,FP,IDS 1
3008,0.0,0.0,VN,IDS 3
3013,0.0,0.0,VN,IDS 3
3015,0.0,0.0,VN,IDS 1
3018,0.0,0.0,VN,IDS 1
3020,0.0,0.0,VN,IDS 3
3021,0.0,0.0,VN,IDS 1
3022,0.0,0.0,VN,IDS 1
3023,0.0,0.0,VN,IDS 1
3025,0.0,0.0,VN,IDS 1
3026,0.0,0.0,VN,IDS 1
3027,0.0,0.0,VN,IDS 1
3028,0.0,0.0,VN,IDS 3
3029,0.0,0.0,VN,IDS 1
3031,0.0,0.0,VN,IDS 1
3032,0.0,0.0,VN,IDS 1
3034,0.0,0.0,VN,IDS 1
3199,0.0,0.0,VN,IDS 3
3256,0.0,0.0,VN,IDS 3
3257,0.0,0.0,VN,IDS 1
3259,0.0,0.0,VN,IDS 1
3261,0.0,0.0,VN,IDS 3
3262,0.0,0.0,VN,IDS 1
3265,0.0,0.0,VN,IDS 3
3304,0.0,0.0,VN,IDS 3
3306,4.0,0.0,FP,IDS 1
3307,0.0,0.0,VN,IDS 3
3308,0.0,0.0,VN,IDS 1
3309,0.0,0.0,VN,IDS 3
3310,0.0,0.0,VN,IDS 1
3311,1.0,0.0,FP,IDS 3
3313,0.0,0.0,VN,IDS 1
3314,0.0,0.0,VN,IDS 1
3315,0.0,0.0,VN,IDS 3
3316,0.0,0.0,VN,IDS 3
3319,1.0,0.0,FP,IDS 3
3320,0.0,0.0,VN,IDS 3
3321,1.0,0.0,FP,IDS 3
3323,0.0,0.0,VN,IDS 3
3324,1.0,0.0,FP,IDS 1
3326,0.0,0.0,VN,IDS 3
3327,0.0,0.0,VN,IDS 1
3329,0.0,0.0,VN,IDS 3
3332,0.0,0.0,VN,IDS 1
3333,0.0,0.0,VN,IDS 3
3334,0.0,0.0,VN,IDS 3
2843,0.0,0.0,VN,IDS 3
2845,0.0,0.0,VN,IDS 1
2847,0.0,0.0,VN,IDS 3
2849,0.0,0.0,VN,IDS 1
2850,0.0,0.0,VN,IDS 3
2852,0.0,0.0,VN,IDS 1
2854,0.0,0.0,VN,IDS 1
2855,0.0,0.0,VN,IDS 1
2857,0.0,0.0,VN,IDS 3
2858,0.0,0.0,VN,IDS 3
2861,0.0,0.0,VN,IDS 1
2862,0.0,0.0,VN,IDS 1
2968,0.0,0.0,VN,IDS 3
2969,0.0,0.0,VN,IDS 1
3335,0.0,0.0,VN,IDS 3
3336,0.0,0.0,VN,IDS 1
3337,0.0,0.0,VN,IDS 1
3338,0.0,0.0,VN,IDS 1
3339,0.0,0.0,VN,IDS 1
3381,0.0,0.0,VN,IDS 1
3382,0.0,0.0,VN,IDS 1
3383,0.0,0.0,VN,IDS 3
3384,0.0,0.0,VN,IDS 3
3385,0.0,0.0,VN,IDS 1
3386,0.0,0.0,VN,IDS 3
3389,0.0,0.0,VN,IDS 3
3390,0.0,0.0,VN,IDS 1
3393,0.0,0.0,VN,IDS 3
3394,0.0,0.0,VN,IDS 3
3395,1.0,0.0,FP,IDS 1
3396,0.0,0.0,VN,IDS 3
3397,0.0,0.0,VN,IDS 1
3398,0.0,0.0,VN,IDS 3
3399,0.0,0.0,VN,IDS 1
3400,0.0,0.0,VN,IDS 3
3402,0.0,0.0,VN,IDS 3
3403,0.0,0.0,VN,IDS 1
3404,0.0,0.0,VN,IDS 1
3202,0.0,0.0,VN,IDS 1
3204,0.0,0.0,VN,IDS 3
3206,0.0,0.0,VN,IDS 3
3207,0.0,0.0,VN,IDS 3
3208,0.0,0.0,VN,IDS 3
3209,0.0,0.0,VN,IDS 3
3210,0.0,0.0,VN,IDS 1
3211,0.0,0.0,VN,IDS 3
3214,0.0,0.0,VN,IDS 1
3216,1.0,0.0,FP,IDS 3
3218,0.0,0.0,VN,IDS 3
3219,0.0,0.0,VN,IDS 1
3220,0.0,0.0,VN,IDS 1
3221,0.0,0.0,VN,IDS 1
3225,0.0,0.0,VN,IDS 1
3227,0.0,0.0,VN,IDS 1
3228,0.0,0.0,VN,IDS 1
3229,0.0,0.0,VN,IDS 1
3231,0.0,0.0,VN,IDS 3
3232,0.0,0.0,VN,IDS 1
3233,0.0,0.0,VN,IDS 1
3234,0.0,0.0,VN,IDS 1
3235,0.0,0.0,VN,IDS 1
3236,0.0,0.0,VN,IDS 1
3237,0.0,0.0,VN,IDS 1
3238,0.0,0.0,VN,IDS 1
3239,0.0,0.0,VN,IDS 1
3240,0.0,0.0,VN,IDS 1
3242,0.0,0.0,VN,IDS 1
3244,0.0,0.0,VN,IDS 3
3245,0.0,0.0,VN,IDS 1
3246,0.0,0.0,VN,IDS 1
3248,0.0,0.0,VN,IDS 3
3250,0.0,0.0,VN,IDS 1
3251,0.0,0.0,VN,IDS 1
3254,0.0,0.0,VN,IDS 1
3405,0.0,0.0,VN,IDS 1
3406,0.0,0.0,VN,IDS 1
3408,0.0,0.0,VN,IDS 3
3474,0.0,0.0,VN,IDS 3
3475,0.0,0.0,VN,IDS 3
3476,0.0,0.0,VN,IDS 1
3477,0.0,0.0,VN,IDS 3
3478,0.0,0.0,VN,IDS 3
3479,0.0,0.0,VN,IDS 3
3481,0.0,0.0,VN,IDS 3
3482,0.0,0.0,VN,IDS 1
3484,0.0,0.0,VN,IDS 3
3485,0.0,0.0,VN,IDS 1
3486,0.0,0.0,VN,IDS 3
3487,0.0,0.0,VN,IDS 1
3490,0.0,0.0,VN,IDS 3
3491,0.0,0.0,VN,IDS 3
3492,0.0,0.0,VN,IDS 3
3496,0.0,0.0,VN,IDS 1
3500,0.0,0.0,VN,IDS 1
3501,0.0,0.0,VN,IDS 3
3504,0.0,0.0,VN,IDS 3
3536,0.0,0.0,VN,IDS 3
3537,0.0,0.0,VN,IDS 3
3538,0.0,0.0,VN,IDS 3
3539,0.0,0.0,VN,IDS 3
3541,1.0,0.0,FP,IDS 3
3542,0.0,0.0,VN,IDS 1
3543,0.0,0.0,VN,IDS 3
3544,0.0,0.0,VN,IDS 1
3546,0.0,0.0,VN,IDS 3
3497,0.0,0.0,VN,IDS 3
3499,0.0,0.0,VN,IDS 1
3569,0.0,0.0,VN,IDS 1
3572,0.0,0.0,VN,IDS 1
3573,0.0,0.0,VN,IDS 3
3576,0.0,0.0,VN,IDS 1
3577,0.0,0.0,VN,IDS 3
3578,0.0,0.0,VN,IDS 1
3581,0.0,0.0,VN,IDS 3
3582,0.0,0.0,VN,IDS 3
3584,0.0,0.0,VN,IDS 1
3586,0.0,0.0,VN,IDS 3
3589,0.0,0.0,VN,IDS 3
3592,0.0,0.0,VN,IDS 3
3594,0.0,0.0,VN,IDS 3
3596,0.0,0.0,VN,IDS 3
3598,0.0,0.0,VN,IDS 1
3600,0.0,0.0,VN,IDS 3
3601,0.0,0.0,VN,IDS 1
3602,0.0,0.0,VN,IDS 3
3603,0.0,0.0,VN,IDS 3
3605,0.0,0.0,VN,IDS 3
3606,0.0,0.0,VN,IDS 1
3701,0.0,0.0,VN,IDS 1
3704,0.0,0.0,VN,IDS 3
3802,0.0,0.0,VN,IDS 1
3803,0.0,0.0,VN,IDS 1
3804,0.0,0.0,VN,IDS 1
3806,0.0,0.0,VN,IDS 1
3807,0.0,0.0,VN,IDS 1
3808,0.0,0.0,VN,IDS 3
3810,0.0,0.0,VN,IDS 3
3811,0.0,0.0,VN,IDS 1
3812,0.0,0.0,VN,IDS 1
3813,0.0,0.0,VN,IDS 3
3814,0.0,0.0,VN,IDS 3
3817,0.0,0.0,VN,IDS 1
3819,0.0,0.0,VN,IDS 3
3820,0.0,0.0,VN,IDS 3
3822,0.0,0.0,VN,IDS 3
3824,0.0,0.0,VN,IDS 3
3826,0.0,0.0,VN,IDS 3
3828,0.0,0.0,VN,IDS 1
3829,0.0,0.0,VN,IDS 1
3918,0.0,0.0,VN,IDS 3
3921,0.0,0.0,VN,IDS 3
3923,0.0,0.0,VN,IDS 1
3924,0.0,0.0,VN,IDS 3
3925,0.0,0.0,VN,IDS 1
3927,0.0,0.0,VN,IDS 1
3928,0.0,0.0,VN,IDS 3
3929,0.0,0.0,VN,IDS 1
3930,0.0,0.0,VN,IDS 1
3932,0.0,0.0,VN,IDS 3
3933,0.0,0.0,VN,IDS 3
3935,0.0,0.0,VN,IDS 1
3936,0.0,0.0,VN,IDS 3
3937,1.0,0.0,FP,IDS 3
3938,0.0,0.0,VN,IDS 3
3947,0.0,0.0,VN,IDS 3
3987,0.0,0.0,VN,IDS 3
3988,0.0,0.0,VN,IDS 3
3990,0.0,0.0,VN,IDS 3
3993,0.0,0.0,VN,IDS 3
3994,0.0,0.0,VN,IDS 3
3995,0.0,0.0,VN,IDS 3
3999,1.0,0.0,FP,IDS 1
4000,0.0,0.0,VN,IDS 3
4001,0.0,0.0,VN,IDS 3
4002,0.0,0.0,VN,IDS 1
4004,0.0,0.0,VN,IDS 3
4005,0.0,0.0,VN,IDS 1
4008,0.0,0.0,VN,IDS 3
4010,0.0,0.0,VN,IDS 3
4011,0.0,0.0,VN,IDS 3
4012,0.0,0.0,VN,IDS 1
4013,0.0,0.0,VN,IDS 1
4015,0.0,0.0,VN,IDS 1
4017,0.0,0.0,VN,IDS 1
4019,0.0,0.0,VN,IDS 1
4020,0.0,0.0,VN,IDS 3
4083,0.0,0.0,VN,IDS 3
4084,0.0,0.0,VN,IDS 3
4085,0.0,0.0,VN,IDS 1
4087,0.0,0.0,VN,IDS 1
4088,0.0,0.0,VN,IDS 3
4089,0.0,0.0,VN,IDS 1
2,0.0,0.0,VN,IDS 1
4,0.0,0.0,VN,IDS 3
6,3.0,0.0,FP,IDS 3
3547,0.0,0.0,VN,IDS 1
3548,0.0,0.0,VN,IDS 3
3549,0.0,0.0,VN,IDS 1
3550,0.0,0.0,VN,IDS 3
3551,0.0,0.0,VN,IDS 1
3552,0.0,0.0,VN,IDS 3
3554,0.0,0.0,VN,IDS 1
3555,0.0,0.0,VN,IDS 1
3557,0.0,0.0,VN,IDS 3
3563,0.0,0.0,VN,IDS 1
3564,0.0,0.0,VN,IDS 3
3831,0.0,0.0,VN,IDS 3
3832,0.0,0.0,VN,IDS 3
3836,0.0,0.0,VN,IDS 1
3838,0.0,0.0,VN,IDS 3
3839,0.0,0.0,VN,IDS 3
3841,0.0,0.0,VN,IDS 3
3843,0.0,0.0,VN,IDS 1
3844,0.0,0.0,VN,IDS 1
3846,0.0,0.0,VN,IDS 3
3848,0.0,0.0,VN,IDS 1
3850,0.0,0.0,VN,IDS 3
3851,0.0,0.0,VN,IDS 1
3852,1.0,0.0,FP,IDS 3
3853,0.0,0.0,VN,IDS 3
3857,4.0,0.0,FP,IDS 3
3858,0.0,0.0,VN,IDS 1
3860,0.0,0.0,VN,IDS 1
3861,0.0,0.0,VN,IDS 1
3862,0.0,0.0,VN,IDS 3
3864,0.0,0.0,VN,IDS 1
3865,0.0,0.0,VN,IDS 1
3866,0.0,0.0,VN,IDS 3
3868,0.0,0.0,VN,IDS 1
3913,0.0,0.0,VN,IDS 3
3914,0.0,0.0,VN,IDS 3
3915,0.0,0.0,VN,IDS 1
3916,0.0,0.0,VN,IDS 3
3917,0.0,0.0,VN,IDS 1
3607,0.0,0.0,VN,IDS 1
3608,0.0,0.0,VN,IDS 1
3669,0.0,0.0,VN,IDS 1
3670,0.0,0.0,VN,IDS 1
3672,0.0,0.0,VN,IDS 3
3673,0.0,0.0,VN,IDS 1
3674,0.0,0.0,VN,IDS 3
3675,0.0,0.0,VN,IDS 3
3676,1.0,0.0,FP,IDS 1
3680,0.0,0.0,VN,IDS 3
3684,0.0,0.0,VN,IDS 1
3686,0.0,0.0,VN,IDS 3
3687,0.0,0.0,VN,IDS 1
3688,0.0,0.0,VN,IDS 3
3689,0.0,0.0,VN,IDS 3
3691,0.0,0.0,VN,IDS 1
3692,0.0,0.0,VN,IDS 1
3694,0.0,0.0,VN,IDS 1
3696,0.0,0.0,VN,IDS 3
3698,0.0,0.0,VN,IDS 3
3700,0.0,0.0,VN,IDS 1
10,0.0,0.0,VN,IDS 3
11,0.0,0.0,VN,IDS 1
14,0.0,0.0,VN,IDS 3
18,0.0,0.0,VN,IDS 1
19,0.0,0.0,VN,IDS 1
21,0.0,0.0,VN,IDS 3
22,0.0,0.0,VN,IDS 3
23,0.0,0.0,VN,IDS 1
24,0.0,0.0,VN,IDS 1
27,0.0,0.0,VN,IDS 1
28,0.0,0.0,VN,IDS 1
29,0.0,0.0,VN,IDS 1
30,0.0,0.0,VN,IDS 3
31,0.0,0.0,VN,IDS 1
32,1.0,0.0,FP,IDS 1
33,0.0,0.0,VN,IDS 3
34,0.0,0.0,VN,IDS 1
35,0.0,0.0,VN,IDS 3
36,0.0,0.0,VN,IDS 3
147,0.0,0.0,VN,IDS 3
148,0.0,0.0,VN,IDS 1
153,0.0,0.0,VN,IDS 3
154,0.0,0.0,VN,IDS 1
155,0.0,0.0,VN,IDS 3
157,0.0,0.0,VN,IDS 1
158,0.0,0.0,VN,IDS 1
159,0.0,0.0,VN,IDS 3
160,0.0,0.0,VN,IDS 1
161,0.0,0.0,VN,IDS 1
162,0.0,0.0,VN,IDS 3
164,0.0,0.0,VN,IDS 3
166,0.0,0.0,VN,IDS 1
167,0.0,0.0,VN,IDS 1
169,0.0,0.0,VN,IDS 3
170,0.0,0.0,VN,IDS 3
172,0.0,0.0,VN,IDS 3
174,0.0,0.0,VN,IDS 1
176,0.0,0.0,VN,IDS 3
177,0.0,0.0,VN,IDS 1
179,0.0,0.0,VN,IDS 3
181,0.0,0.0,VN,IDS 1
182,0.0,0.0,VN,IDS 3
4663,0.0,0.0,VN,IDS 3
4665,0.0,0.0,VN,IDS 1
4666,0.0,0.0,VN,IDS 3
4667,0.0,0.0,VN,IDS 3
4669,0.0,0.0,VN,IDS 3
4671,0.0,0.0,VN,IDS 1
4672,0.0,0.0,VN,IDS 3
4673,0.0,0.0,VN,IDS 1
4677,0.0,0.0,VN,IDS 3
4680,0.0,0.0,VN,IDS 1
4682,0.0,0.0,VN,IDS 1
4685,0.0,0.0,VN,IDS 3
4686,0.0,0.0,VN,IDS 1
4687,0.0,0.0,VN,IDS 1
4689,0.0,0.0,VN,IDS 3
183,0.0,0.0,VN,IDS 3
317,0.0,0.0,VN,IDS 3
319,0.0,0.0,VN,IDS 1
320,0.0,0.0,VN,IDS 1
321,0.0,0.0,VN,IDS 3
322,0.0,0.0,VN,IDS 1
324,0.0,0.0,VN,IDS 1
325,0.0,0.0,VN,IDS 1
326,0.0,0.0,VN,IDS 3
327,0.0,0.0,VN,IDS 3
329,0.0,0.0,VN,IDS 1
330,0.0,0.0,VN,IDS 1
334,0.0,0.0,VN,IDS 3
340,0.0,0.0,VN,IDS 1
341,0.0,0.0,VN,IDS 1
344,0.0,0.0,VN,IDS 1
345,0.0,0.0,VN,IDS 1
347,0.0,0.0,VN,IDS 1
349,0.0,0.0,VN,IDS 1
353,0.0,0.0,VN,IDS 1
356,0.0,0.0,VN,IDS 3
746,0.0,0.0,VN,IDS 3
747,3.0,0.0,FP,IDS 3
748,0.0,0.0,VN,IDS 3
749,0.0,0.0,VN,IDS 1
860,0.0,0.0,VN,IDS 3
862,0.0,0.0,VN,IDS 3
863,0.0,0.0,VN,IDS 3
865,0.0,0.0,VN,IDS 1
866,0.0,0.0,VN,IDS 1
867,0.0,0.0,VN,IDS 3
868,0.0,0.0,VN,IDS 1
869,0.0,0.0,VN,IDS 3
870,0.0,0.0,VN,IDS 1
4091,0.0,0.0,VN,IDS 1
4092,0.0,0.0,VN,IDS 3
4093,0.0,0.0,VN,IDS 1
4094,0.0,0.0,VN,IDS 1
4095,0.0,0.0,VN,IDS 3
4096,0.0,0.0,VN,IDS 1
4097,0.0,0.0,VN,IDS 3
4098,1.0,0.0,FP,IDS 3
4099,0.0,0.0,VN,IDS 1
4100,0.0,0.0,VN,IDS 3
4101,0.0,0.0,VN,IDS 1
4102,0.0,0.0,VN,IDS 3
4103,0.0,0.0,VN,IDS 1
4106,0.0,0.0,VN,IDS 3
4230,0.0,0.0,VN,IDS 3
4231,0.0,0.0,VN,IDS 1
4232,0.0,0.0,VN,IDS 1
4234,0.0,0.0,VN,IDS 3
4457,0.0,0.0,VN,IDS 1
4458,0.0,0.0,VN,IDS 3
4460,0.0,0.0,VN,IDS 1
4461,0.0,0.0,VN,IDS 3
4463,0.0,0.0,VN,IDS 1
4464,0.0,0.0,VN,IDS 1
4465,0.0,0.0,VN,IDS 1
4468,0.0,0.0,VN,IDS 1
4469,0.0,0.0,VN,IDS 3
4470,0.0,0.0,VN,IDS 3
4471,0.0,0.0,VN,IDS 3
4472,0.0,0.0,VN,IDS 3
4473,0.0,0.0,VN,IDS 1
4475,0.0,0.0,VN,IDS 1
4477,0.0,0.0,VN,IDS 1
4478,0.0,0.0,VN,IDS 1
4479,0.0,0.0,VN,IDS 3
4480,0.0,0.0,VN,IDS 3
4483,0.0,0.0,VN,IDS 3
4484,0.0,0.0,VN,IDS 3
4485,0.0,0.0,VN,IDS 1
4486,0.0,0.0,VN,IDS 1
4550,0.0,0.0,VN,IDS 3
4552,0.0,0.0,VN,IDS 1
4553,0.0,0.0,VN,IDS 3
4554,0.0,0.0,VN,IDS 3
4555,0.0,0.0,VN,IDS 1
4556,0.0,0.0,VN,IDS 1
4557,0.0,0.0,VN,IDS 1
4558,0.0,0.0,VN,IDS 3
4559,0.0,0.0,VN,IDS 3
4560,0.0,0.0,VN,IDS 3
358,0.0,0.0,VN,IDS 3
392,0.0,0.0,VN,IDS 3
393,0.0,0.0,VN,IDS 1
394,0.0,0.0,VN,IDS 1
395,0.0,0.0,VN,IDS 1
397,0.0,0.0,VN,IDS 3
398,0.0,0.0,VN,IDS 3
399,0.0,0.0,VN,IDS 1
400,0.0,0.0,VN,IDS 1
402,0.0,0.0,VN,IDS 3
403,0.0,0.0,VN,IDS 3
404,0.0,0.0,VN,IDS 1
405,0.0,0.0,VN,IDS 1
406,0.0,0.0,VN,IDS 1
407,0.0,0.0,VN,IDS 3
409,0.0,0.0,VN,IDS 3
410,0.0,0.0,VN,IDS 3
411,0.0,0.0,VN,IDS 1
412,0.0,0.0,VN,IDS 1
413,0.0,0.0,VN,IDS 3
414,0.0,0.0,VN,IDS 3
416,0.0,0.0,VN,IDS 1
471,0.0,0.0,VN,IDS 1
472,0.0,0.0,VN,IDS 3
474,0.0,0.0,VN,IDS 3
475,0.0,0.0,VN,IDS 1
476,0.0,0.0,VN,IDS 3
478,0.0,0.0,VN,IDS 3
480,0.0,0.0,VN,IDS 1
481,0.0,0.0,VN,IDS 3
482,0.0,0.0,VN,IDS 3
484,0.0,0.0,VN,IDS 3
487,0.0,0.0,VN,IDS 3
488,0.0,0.0,VN,IDS 1
490,0.0,0.0,VN,IDS 1
492,0.0,0.0,VN,IDS 1
493,0.0,0.0,VN,IDS 3
495,0.0,0.0,VN,IDS 1
499,0.0,0.0,VN,IDS 3
501,0.0,0.0,VN,IDS 3
502,0.0,0.0,VN,IDS 1
503,0.0,0.0,VN,IDS 3
504,0.0,0.0,VN,IDS 1
505,0.0,0.0,VN,IDS 3
506,0.0,0.0,VN,IDS 3
507,0.0,0.0,VN,IDS 1
537,0.0,0.0,VN,IDS 1
539,0.0,0.0,VN,IDS 1
540,0.0,0.0,VN,IDS 3
543,0.0,0.0,VN,IDS 1
544,0.0,0.0,VN,IDS 1
546,0.0,0.0,VN,IDS 3
547,0.0,0.0,VN,IDS 3
548,0.0,0.0,VN,IDS 3
550,0.0,0.0,VN,IDS 1
553,0.0,0.0,VN,IDS 1
554,0.0,0.0,VN,IDS 3
555,0.0,0.0,VN,IDS 3
556,0.0,0.0,VN,IDS 1
557,0.0,0.0,VN,IDS 1
559,0.0,0.0,VN,IDS 3
560,0.0,0.0,VN,IDS 1
561,0.0,0.0,VN,IDS 3
569,0.0,0.0,VN,IDS 1
572,0.0,0.0,VN,IDS 3
573,0.0,0.0,VN,IDS 3
575,1.0,0.0,FP,IDS 1
576,0.0,0.0,VN,IDS 3
719,0.0,0.0,VN,IDS 3
721,0.0,0.0,VN,IDS 1
722,0.0,0.0,VN,IDS 1
724,0.0,0.0,VN,IDS 1
725,0.0,0.0,VN,IDS 3
729,0.0,0.0,VN,IDS 1
730,0.0,0.0,VN,IDS 3
731,0.0,0.0,VN,IDS 3
733,0.0,0.0,VN,IDS 3
734,0.0,0.0,VN,IDS 3
737,0.0,0.0,VN,IDS 3
739,0.0,0.0,VN,IDS 3
740,0.0,0.0,VN,IDS 3
742,0.0,0.0,VN,IDS 1
743,0.0,0.0,VN,IDS 1
744,0.0,0.0,VN,IDS 1
745,0.0,0.0,VN,IDS 1
4107,0.0,0.0,VN,IDS 1
4108,0.0,0.0,VN,IDS 1
4137,1.0,0.0,FP,IDS 1
4138,0.0,0.0,VN,IDS 3
4139,0.0,0.0,VN,IDS 3
4140,1.0,0.0,FP,IDS 3
4142,0.0,0.0,VN,IDS 3
4143,0.0,0.0,VN,IDS 1
4146,0.0,0.0,VN,IDS 1
4149,0.0,0.0,VN,IDS 3
4151,0.0,0.0,VN,IDS 3
4152,0.0,0.0,VN,IDS 1
4154,0.0,0.0,VN,IDS 3
4155,0.0,0.0,VN,IDS 3
4157,0.0,0.0,VN,IDS 3
4158,0.0,0.0,VN,IDS 1
4159,0.0,0.0,VN,IDS 3
4160,0.0,0.0,VN,IDS 3
4161,0.0,0.0,VN,IDS 1
4162,2.0,0.0,FP,IDS 3
4163,0.0,0.0,VN,IDS 3
4164,0.0,0.0,VN,IDS 3
4165,0.0,0.0,VN,IDS 1
4166,0.0,0.0,VN,IDS 3
4167,0.0,0.0,VN,IDS 1
4205,0.0,0.0,VN,IDS 3
4206,0.0,0.0,VN,IDS 1
4207,0.0,0.0,VN,IDS 1
4209,0.0,0.0,VN,IDS 3
4210,0.0,0.0,VN,IDS 3
4211,0.0,0.0,VN,IDS 3
4212,0.0,0.0,VN,IDS 3
4213,0.0,0.0,VN,IDS 3
4216,0.0,0.0,VN,IDS 1
4217,0.0,0.0,VN,IDS 1
4218,0.0,0.0,VN,IDS 1
4219,0.0,0.0,VN,IDS 3
4221,0.0,0.0,VN,IDS 1
4223,0.0,0.0,VN,IDS 1
4224,0.0,0.0,VN,IDS 1
4225,0.0,0.0,VN,IDS 1
4227,0.0,0.0,VN,IDS 1
4562,0.0,0.0,VN,IDS 3
4563,0.0,0.0,VN,IDS 3
4564,0.0,0.0,VN,IDS 3
4565,0.0,0.0,VN,IDS 3
4568,0.0,0.0,VN,IDS 1
4569,0.0,0.0,VN,IDS 1
4571,0.0,0.0,VN,IDS 3
4572,1.0,0.0,FP,IDS 1
4573,0.0,0.0,VN,IDS 1
4575,0.0,0.0,VN,IDS 1
4576,0.0,0.0,VN,IDS 3
4577,0.0,0.0,VN,IDS 3
4641,0.0,0.0,VN,IDS 3
4642,0.0,0.0,VN,IDS 3
4643,0.0,0.0,VN,IDS 3
4644,0.0,0.0,VN,IDS 1
4646,0.0,0.0,VN,IDS 1
4647,0.0,0.0,VN,IDS 1
4648,1.0,0.0,FP,IDS 1
4649,0.0,0.0,VN,IDS 3
4650,0.0,0.0,VN,IDS 1
4651,0.0,0.0,VN,IDS 3
4652,0.0,0.0,VN,IDS 1
4653,0.0,0.0,VN,IDS 3
4654,0.0,0.0,VN,IDS 3
4656,0.0,0.0,VN,IDS 1
4657,0.0,0.0,VN,IDS 1
4658,0.0,0.0,VN,IDS 1
4659,0.0,0.0,VN,IDS 3
4660,0.0,0.0,VN,IDS 1
4661,0.0,0.0,VN,IDS 3
4690,0.0,0.0,VN,IDS 3
4691,0.0,0.0,VN,IDS 3
4692,0.0,0.0,VN,IDS 1
4693,0.0,0.0,VN,IDS 1
4694,0.0,0.0,VN,IDS 3
4695,0.0,0.0,VN,IDS 3
4801,0.0,0.0,VN,IDS 1
4802,0.0,0.0,VN,IDS 3
4803,0.0,0.0,VN,IDS 3
4804,0.0,0.0,VN,IDS 3
4805,0.0,0.0,VN,IDS 3
4696,0.0,0.0,VN,IDS 3
4697,0.0,0.0,VN,IDS 1
4698,0.0,0.0,VN,IDS 3
4699,0.0,0.0,VN,IDS 1
4777,0.0,0.0,VN,IDS 1
4778,0.0,0.0,VN,IDS 3
4779,1.0,0.0,FP,IDS 1
4780,0.0,0.0,VN,IDS 3
4781,0.0,0.0,VN,IDS 1
4782,0.0,0.0,VN,IDS 3
4783,0.0,0.0,VN,IDS 1
4785,0.0,0.0,VN,IDS 3
4786,0.0,0.0,VN,IDS 1
4788,0.0,0.0,VN,IDS 1
4789,0.0,0.0,VN,IDS 1
4790,0.0,0.0,VN,IDS 1
4792,0.0,0.0,VN,IDS 3
4793,0.0,0.0,VN,IDS 3
4794,0.0,0.0,VN,IDS 1
4797,0.0,0.0,VN,IDS 3
4798,0.0,0.0,VN,IDS 3
4807,0.0,0.0,VN,IDS 3
4809,0.0,0.0,VN,IDS 3
4812,0.0,0.0,VN,IDS 1
4814,0.0,0.0,VN,IDS 1
4815,0.0,0.0,VN,IDS 1
4818,0.0,0.0,VN,IDS 3
4821,0.0,0.0,VN,IDS 3
4822,0.0,0.0,VN,IDS 1
4823,0.0,0.0,VN,IDS 1
4824,0.0,0.0,VN,IDS 1
4828,0.0,0.0,VN,IDS 1
4829,0.0,0.0,VN,IDS 1
4830,0.0,0.0,VN,IDS 3
4831,0.0,0.0,VN,IDS 1
4832,0.0,0.0,VN,IDS 1
4833,0.0,0.0,VN,IDS 1
4902,0.0,0.0,VN,IDS 3
4903,0.0,0.0,VN,IDS 1
4905,0.0,0.0,VN,IDS 3
4906,0.0,0.0,VN,IDS 3
4908,0.0,0.0,VN,IDS 3
4909,0.0,0.0,VN,IDS 1
4910,4.0,0.0,FP,IDS 3
5014,3.0,3.0,VP,IDS 1
5015,3.0,3.0,VP,IDS 1
5022,3.0,3.0,VP,IDS 3
5026,3.0,3.0,VP,IDS 1
5036,3.0,3.0,VP,IDS 3
5038,3.0,3.0,VP,IDS 3
5040,3.0,3.0,VP,IDS 3
5041,3.0,3.0,VP,IDS 1
5043,3.0,3.0,VP,IDS 1
5044,3.0,3.0,VP,IDS 1
5048,3.0,3.0,VP,IDS 1
5052,3.0,3.0,VP,IDS 3
5055,3.0,3.0,VP,IDS 1
5056,3.0,3.0,VP,IDS 3
5165,3.0,3.0,VP,IDS 3
5169,3.0,3.0,VP,IDS 1
5170,3.0,3.0,VP,IDS 1
5174,3.0,3.0,VP,IDS 1
5176,3.0,3.0,VP,IDS 3
5177,3.0,3.0,VP,IDS 3
5182,3.0,3.0,VP,IDS 1
5183,3.0,3.0,VP,IDS 1
5184,3.0,3.0,VP,IDS 3
5185,3.0,3.0,VP,IDS 3
5334,3.0,3.0,VP,IDS 1
5335,3.0,3.0,VP,IDS 3
5338,3.0,3.0,VP,IDS 3
5339,3.0,3.0,VP,IDS 3
5340,3.0,3.0,VP,IDS 3
5343,3.0,3.0,VP,IDS 3
5344,3.0,3.0,VP,IDS 3
5345,0.0,3.0,FN,IDS 3
5350,3.0,3.0,VP,IDS 1
5354,3.0,3.0,VP,IDS 3
5356,3.0,3.0,VP,IDS 1
5362,3.0,3.0,VP,IDS 3
